doc,label
프랑스 의회는 1870년 나폴레옹 3세의 왕정 체제가 무너지고 제3공화국 체제가 들어선 이후 국가 행정수반의 의회연설을 헌법으로 금지해왔다.,프랑스 의회는 <1870년:DAT> <나폴레옹 3세:PER>의 왕정 체제가 무너지고 <제3공화국:QNT> 체제가 들어선 이후 국가 행정수반의 의회연설을 <헌법:CVL>으로 금지해왔다.
"그리고 오리고기 유통업체에 영업과장으로 갔다가 다시 제빵기 납품회사엔 영업본부장으로 갔습니다.""","그리고 <오리고기:CVL> 유통업체에 <영업과장:CVL>으로 갔다가 다시 제빵기 납품회사엔 <영업본부장:CVL>으로 갔습니다."""
"박 시장은 “지난 3년 동안 중앙정부의 지원이 미약한 상태에서 서울시만의 힘으로 도시재생을 추진하느라 어려운 점도 있었지만, 그 성과가 새 정부의 도시재생 뉴딜사업으로 이어질 수 있었다”며 “중앙정부와 적극적인 협력 기반이 마련된 만큼 집수리 등 주거환경 개선에 적극적으로 투자하겠다”고 말했다.","<박:PER> <시장:CVL>은 “<지난 3년 동안:DAT> <중앙<정부:ORG>:ORG>의 지원이 미약한 상태에서 <서울시:ORG>만의 힘으로 도시재생을 추진하느라 어려운 점도 있었지만, 그 성과가 새 <정부:ORG>의 도시재생 뉴딜사업으로 이어질 수 있었다”며 “<중앙<정부:ORG>:ORG>와 적극적인 협력 기반이 마련된 만큼 집수리 등 주거환경 개선에 적극적으로 투자하겠다”고 말했다."
"울산대공원을 비롯해 울산대교 전망대에서 바라본 야경, 장생포 고래문화마을, 외고산 옹기마을 등 4경이 울산 12경에 새로 지정됐다.","울산대공원을 비롯해 울산대교 전망대에서 바라본 야경, 장생포 고래문화마을, 외고산 옹기마을 등 <4경:QNT>이 울산 <12경:QNT>에 새로 지정됐다."
욕설과 음담패설로 가득한 신씨의 랩을 어린 아이들이 암기해 따라 부르는 영상은 유투브에 5월 한 달에만 400여건 올라왔다.,욕설과 음담패설로 가득한 <신:PER>씨의 랩을 어린 아이들이 암기해 따라 부르는 영상은 유투브에 <5월:DAT> <한 달:DAT>에만 <400여건:QNT> 올라왔다.
내년도 직장인 건강보험료(건보료)가 올해보다 2.04% 올라 월급의 3.12%를 내게 된다.,<내년도:DAT> <직장인:CVL> 건강보험료(건보료)가 <올해:DAT>보다 <2.04%:QNT> 올라 월급의 <3.12%:QNT>를 내게 된다.
이처럼 국내외 LCC의 중국 노선 진출이 이어지자 기존 대형항공사의 위기감이 커지고 있다.,이처럼 국내외 LCC의 중국 노선 진출이 이어지자 기존 대형항공사의 위기감이 커지고 있다.
검찰은 지난달 28일 사건을 경찰로부터 송치받아 29일 K 이병을 불러 추가 조사한 뒤 30일 구속영장을 청구했다.,<검찰:ORG>은 <지난달 28일:DAT> 사건을 <경찰:ORG>로부터 송치받아 <29일:DAT> K <이병:CVL>을 불러 추가 조사한 뒤 <30일:DAT> 구속영장을 청구했다.
펜스 부통령 체제가 더 나을 것이라 말하는 사람들도 많다.”,<펜스:PER> <부통령:CVL> 체제가 더 나을 것이라 말하는 사람들도 많다.”
"위 회장은 “같은 게임중독 의심환자를 보고 게임에 우호적인 의사가 중독을 진단할 확률은 0.8%, 게임에 적대적인 의사가 중독을 진단할 확률은 33%라는 연구결과가 있다”며 “객관적인 근거 없이 자의적 해석이 개입되는 것은 의료 본질에 비춰 봐도 잘못됐다”고 주장했다.","<위:PER> <회장:CVL>은 “같은 게임중독 의심환자를 보고 게임에 우호적인 <의사:CVL>가 중독을 진단할 확률은 <0.8%:QNT>, 게임에 적대적인 <의사:CVL>가 중독을 진단할 확률은 <33%:QNT>라는 연구결과가 있다”며 “객관적인 근거 없이 자의적 해석이 개입되는 것은 의료 본질에 비춰 봐도 잘못됐다”고 주장했다."
김할머니는 지난해 3월 한국시각장애인복지관에서 우연히 단소를 배운 뒤 그 매력에 푹 빠졌다.,<김:PER><할머니:CVL>는 <지난해 3월:DAT> <한국시각장애인복지관:ORG>에서 우연히 단소를 배운 뒤 그 매력에 푹 빠졌다.
"'QLED 8K'는 AI기술을 기반으로 화질·사운드·스마트 기능을 한 차원 높였다는 평가를 받고 있으며, 방문객들이 각각의 장점을 체험할 수 있도록 전시장을 구성한다.","'QLED <8K:QNT>'는 AI기술을 기반으로 화질·사운드·스마트 기능을 <한 차원:QNT> 높였다는 평가를 받고 있으며, 방문객들이 각각의 장점을 체험할 수 있도록 전시장을 구성한다."
최현우와 함께 자기 관리가 탁월한 절친 김지선과 유서진이 친분을 과시해 눈길을 끈 가운데 자신들만의 뷰티 비법이 공개 됐다.,<최현우:PER>와 함께 자기 관리가 탁월한 절친 <김지선:PER>과 <유서진:PER>이 친분을 과시해 눈길을 끈 가운데 자신들만의 뷰티 비법이 공개 됐다.
의존도 높은 러시아 등 타격 극심,의존도 높은 러시아 등 타격 극심
이 같은 조직들은 이건희 회장 복귀로 전략기획실이 부활할 경우 한층 더 힘을 받고 역할이 강화될 것으로 예상된다.,이 같은 조직들은 <이건희:PER> <회장:CVL> 복귀로 전략기획실이 부활할 경우 한층 더 힘을 받고 역할이 강화될 것으로 예상된다.
"도 씨와 스님, 그리고 그 가족의 건강한 삶이 좋고 그런 건강을 선사한 그곳의 때 묻지 않은 자연이 좋다.","<도:PER> 씨와 <스님:CVL>, 그리고 그 <가족:CVL>의 건강한 삶이 좋고 그런 건강을 선사한 그곳의 때 묻지 않은 자연이 좋다."
4개월 동안 감독님들의 사랑을 많이 받아서 행복했다.,<4개월 동안:DAT> <감독:CVL>님들의 사랑을 많이 받아서 행복했다.
한국은 2018 러시아월드컵 아시아 지역 최종 예선 5경기 내내 측면 수비 문제로 고생했다.,<한국:ORG>은 <2018:DAT> 러시아월드컵 아시아 지역 최종 예선 <5경기:QNT> 내내 측면 수비 문제로 고생했다.
김춘석 한국리서치 이사는 “나이 들수록 보수화한다는 ‘에이징 효과’와 어느 결정적 시점의 역사적 경험이 정치성향에 영향을 미치는 ‘코호트 효과’가 복합적으로 작용한다.,<김춘석:PER> <한국리서치:ORG> <이사:CVL>는 “나이 들수록 보수화한다는 ‘에이징 효과’와 어느 결정적 시점의 역사적 경험이 정치성향에 영향을 미치는 ‘코호트 효과’가 복합적으로 작용한다.
기문에 다다르기 전에 다시 4~5m를 미끄러졌다.,기문에 다다르기 전에 다시 <4~5m:QNT>를 미끄러졌다.
2017년 갑상샘 기능저하증으로 국내 의료기관을 찾은 여성 환자는 남성 환자보다 5배 이상 많았다.,<2017년:DAT> 갑상샘 기능저하증으로 국내 의료기관을 찾은 여성 환자는 남성 환자보다 <5배 이상:QNT> 많았다.
영국의 공공의료 서비스인 'NHS(National Health Service)'가 약값 인하를 요구하며 버텍스와 협상을 벌였지만 결국 실패했다.,영국의 공공의료 서비스인 'NHS(National Health Service)'가 약값 인하를 요구하며 <버텍스:ORG>와 협상을 벌였지만 결국 실패했다.
"이외에 경제 단체 및 협회에서 21명, 공공기관 및 연구소에서 7명이 참석한다.","이외에 경제 단체 및 협회에서 <21명:QNT>, 공공기관 및 연구소에서 <7명:QNT>이 참석한다."
의회 “공무원의 업무 관련 정보는 보호 대상 아냐”,의회 “<공무원:CVL>의 업무 관련 정보는 보호 대상 아냐”
앞서 지난 1일 저녁 7시30분께 차 의원은 국회 본관 중앙홀에서 현관으로 나가던 중 민주당 소속 당직자 5~6명으로부터 집단 폭행을 당했다고 주장했다.,앞서 <지난 1일:DAT> 저녁 7시30분께 <차:PER> <의원:CVL>은 <국회:ORG> 본관 중앙홀에서 현관으로 나가던 중 <민주당:ORG> 소속 당직자 <5~6명:QNT>으로부터 집단 폭행을 당했다고 주장했다.
송진우는 9일 대전구장에서 열린 프로야구 두산과의 안방경기에서 1-6으로 뒤진 7회초 마운드에 올라 아웃카운트 2개를 잡았다.,<송진우:PER>는 <9일:DAT> 대전구장에서 열린 <프로야구:CVL> <두산:ORG>과의 안방경기에서 <1-6:QNT>으로 뒤진 7회초 마운드에 올라 아웃카운트 <2개:QNT>를 잡았다.
검진을 받고 있다 하더라도 ▲새롭게 멍울이 만져지거나 ▲유방 피부에 변화가 생기거나 ▲유두 분비가 있다면 진료 받는 게 좋다.,검진을 받고 있다 하더라도 ▲새롭게 멍울이 만져지거나 ▲유방 피부에 변화가 생기거나 ▲유두 분비가 있다면 진료 받는 게 좋다.
아프리카의 동물들이 관객들 사이를 뚫고 들어와 한바탕 신나는 축제를 펼친다.,아프리카의 동물들이 관객들 사이를 뚫고 들어와 한바탕 신나는 축제를 펼친다.
또 “가해자 쪽 경찰관이 가해자에게 코치하여 사건에 개입하고 있다”며 “사건에 개입한 공무원을 파면해야 하고 공무원을 상대로 손해배상을 받아야 한다”고 주장했다.,또 “가해자 쪽 <경찰관:CVL>이 가해자에게 코치하여 사건에 개입하고 있다”며 “사건에 개입한 <공무원:CVL>을 파면해야 하고 <공무원:CVL>을 상대로 <손해배상:CVL>을 받아야 한다”고 주장했다.
"•해외 홍콩인들도 횡재… 서민·재야단체는 비난 ""인기만 높이려는 정책""","•해외 <홍콩인:CVL>들도 횡재… 서민·재야단체는 비난 ""인기만 높이려는 정책"""
미니3집 수록곡 'U you'를 배경으로 새롭게 마련된 브릿지 영상 이후 등장한 단체무대는 계절감을 반영한 편곡으로 에이핑크 멤버들의 청순한 매력을 자연스럽게 녹여냈다.,미니<3집:QNT> 수록곡 'U you'를 배경으로 새롭게 마련된 브릿지 영상 이후 등장한 단체무대는 계절감을 반영한 편곡으로 <에이핑크:PER> 멤버들의 청순한 매력을 자연스럽게 녹여냈다.
여야가 부딪치는 지점은 한나라당의 검증 공세와 야권의 정권 심판론이다.,여야가 부딪치는 지점은 <한나라당:ORG>의 검증 공세와 야권의 정권 심판론이다.
"기본적으로 지은이는 영국이나 프랑스와는 구분되는 ‘독일의 길’이 있었다고 보며, 무엇보다 그 특징을 독일적 ‘교양’에 근거한 이데올로기와 비전에서 찾는다.","기본적으로 지은이는 영국이나 프랑스와는 구분되는 ‘독일의 길’이 있었다고 보며, 무엇보다 그 특징을 독일적 ‘교양’에 근거한 이데올로기와 비전에서 찾는다."
"원저는 1969년 발간됐으며, 이번 책이 정식 한국어판이라고 한다.","원저는 <1969년:DAT> 발간됐으며, 이번 책이 정식 한국어판이라고 한다."
"그리스노동자총연맹(GSEE)은 이날 성명을 내 “<그리스방송> 폐쇄는 쿠데타와 다름없다”며 13일에 24시간 총파업을 열기로 했으며, 그리스언론노조도 12일 연대파업에 돌입해 민간 방송사의 뉴스 제작에도 차질이 빚어졌다.","<그리스노동자총연맹:ORG>(<GSEE:ORG>)은 <이날:DAT> 성명을 내 “<<<그리스방송:ORG>> 폐쇄는 쿠데타와 다름없다”며 13일에 24시간 총파업을 열기로 했으며, <그리스언론노조:ORG>도 <12일:DAT> 연대파업에 돌입해 민간 방송사의 뉴스 제작에도 차질이 빚어졌다."
김현석 새노조 위원장은 이날 기자회견에서 “대통령 라디오 주례연설 폐지에도 노사가 공감했다”고 밝혔다.,<김현석:PER> 새노조 <위원장:CVL>은 <이날:DAT> 기자회견에서 “<대통령:CVL> 라디오 주례연설 폐지에도 노사가 공감했다”고 밝혔다.
최근 몇년 사이 일본에선 이 단어와 결합한 용어가 유행하고 있다.,최근 몇년 사이 일본에선 이 단어와 결합한 용어가 유행하고 있다.
2011년 동일본 대지진과 후쿠시마 원전 사고 이후 디스토피아적 세계에 대한 불안한 의식의 풍경을 찢어지고 베어낸 듯한 이미지들을 통해 표출한다.,<2011년:DAT> 동일본 대지진과 <후쿠시마 원전 사고 이후:DAT> 디스토피아적 세계에 대한 불안한 의식의 풍경을 찢어지고 베어낸 듯한 이미지들을 통해 표출한다.
2라운드까지 9언더파 선두였던 신지애는 이날 맞바람에 고전했다.,2라운드까지 <9언더파:QNT> 선두였던 <신지애:PER>는 <이날:DAT> 맞바람에 고전했다.
[한겨레] ‘뉴욕타임스’ 구독자 50만명 확보,[<한겨레:ORG>] ‘<뉴욕타임스:ORG>’ 구독자 <50만명:QNT> 확보
야후는 구글을 인수하려 했지만 실패했고 이후 자체 검색엔진을 개발하는 쪽을 택했다.,<야후:ORG>는 <구글:ORG>을 인수하려 했지만 실패했고 이후 자체 검색엔진을 개발하는 쪽을 택했다.
"이밖에 특위는 성범죄에 대한 형량도 강간죄는 5년 이상 유기징역에서 무기 또는 5년 이상의 유기징역, 유사강간죄는 3년 이상 유기징역에서 5년 이상의 유기징역으로 상향 조정했다.","이밖에 특위는 <성범죄:CVL>에 대한 형량도 <강간죄:CVL>는 <<<5년 이상:DAT>:DAT>:DAT> <유기징역:CVL>에서 무기 또는 <<<5년 이상:DAT>:DAT>:DAT>의 <유기징역:CVL>, <유사강간죄:CVL>는 <3년 이상:DAT> <유기징역:CVL>에서 <<<5년 이상:DAT>:DAT>:DAT>의 <유기징역:CVL>으로 상향 조정했다."
"'가면무도회'에서도 테너 리카르도 대신, 리카르도의 충직한 신하 레나토를 불렀다.","'가면무도회'에서도 <테너:CVL> <<리카르도:PER>:PER> 대신, <<리카르도:PER>:PER>의 충직한 신하 <레나토:PER>를 불렀다."
"비전 포럼은 파리협정에 따라 2020년까지 국제사회에 제출할 ‘2050년 국가 저탄소 발전 전략’ 마련에 다양한 이해관계자를 참여시키고자 2019년 3월 환경부가 발족했으며 에너지전환ㆍ산업ㆍ수송ㆍ건물ㆍ청년 등 7개 분과에 전문가, 산업계, 시민사회 등 70여명이 참여하고 있다.","비전 포럼은 <파리협정:CVL>에 따라 <2020년까지:DAT> 국제사회에 제출할 ‘<2050년:DAT> 국가 저탄소 발전 전략’ 마련에 다양한 이해관계자를 참여시키고자 <2019년 3월:DAT> <환경부:ORG>가 발족했으며 에너지전환ㆍ산업ㆍ수송ㆍ건물ㆍ청년 등 <7개:QNT> 분과에 전문가, 산업계, 시민사회 등 <70여명:QNT>이 참여하고 있다."
전교생의 절반인 34명이 이용한다.,전교생의 <절반:QNT>인 <34명:QNT>이 이용한다.
"시민예술가 이예희님(20대)는 “처음으로 낭독극이라는 연극에 접하게 됐으며, 여러 분야에서 일하는 선생님들과 같이 하나의 작품을 만들어가는 것이 흥미로웠고, 연습하면서 각자의 캐릭터에 스며들고 감정의 변화와 각 캐릭터들이 어떻게 전체적인 맥락에서 영향을 주는지 배운 것 같아서 좋은 경험이었다”고 말했다.","시민<예술가:CVL> <이예희:PER>님(<20대:QNT>)는 “처음으로 낭독극이라는 연극에 접하게 됐으며, 여러 분야에서 일하는 선생님들과 같이 <하나:QNT>의 작품을 만들어가는 것이 흥미로웠고, 연습하면서 각자의 캐릭터에 스며들고 감정의 변화와 각 캐릭터들이 어떻게 전체적인 맥락에서 영향을 주는지 배운 것 같아서 좋은 경험이었다”고 말했다."
중국과 영토분쟁을 벌이고 있는 센카쿠열도(중국명 댜오위다오)와 관련해선 “영유권 문제가 존재하지 않는 것을 이해시킨다”는 내용을 넣었다.,중국과 영토분쟁을 벌이고 있는 센카쿠열도(중국명 댜오위다오)와 관련해선 “영유권 문제가 존재하지 않는 것을 이해시킨다”는 내용을 넣었다.
"조사 결과 후손이 번창했거나 큰 부를 일군 인물의 조상, 특히 증조부모 묘의 공통점을 발견했다.","조사 결과 후손이 번창했거나 큰 부를 일군 인물의 조상, 특히 <증조부모:CVL> 묘의 공통점을 발견했다."
후기 주말리그에서는 8경기 3승1패(평균자책점 1.29)로 부활을 알렸다.,후기 <주말:DAT>리그에서는 <8경기:QNT> <3승1패:QNT>(평균자책점 <1.29:QNT>)로 부활을 알렸다.
‘동이귀괴물집’ 등 3권 출간 비용으로 1년 새 2억 4천만원 크라우드펀딩 ‘독립출판 펀딩으로 최대 액수’ ‘가벼운 책’ 의도 … 두 달 이내 ‘뚝딱’,‘동이귀괴물집’ 등 <3권:QNT> 출간 비용으로 <1년:DAT> 새 <2억 4천만원:QNT> 크라우드펀딩 ‘독립출판 펀딩으로 최대 액수’ ‘가벼운 책’ 의도 … <두 달 이내:DAT> ‘뚝딱’
KT는 자사를 포함한 9개국 13개 통신사가 공동 구축한 ‘APG(Asia Pacific Gateway) 해저 광케이블’이 2015년 초 개통된다고 2일 밝혔다.,<KT:ORG>는 자사를 포함한 <9개국:QNT> <13개:QNT> 통신사가 공동 구축한 ‘APG(Asia Pacific Gateway) 해저 광케이블’이 <2015년 초:DAT> 개통된다고 <2일:DAT> 밝혔다.
‘촛불’이 일어난 지 1년이 지났다.,‘촛불’이 일어난 지 <1년:DAT>이 지났다.
하지만 이런 분류는 법원과 노동위가 사안별 정황에 따라 판단한 결과여서 일반적으로 적용하기 어렵다.,하지만 이런 분류는 <법원:ORG>과 <노동위:ORG>가 사안별 정황에 따라 판단한 결과여서 일반적으로 적용하기 어렵다.
"김 대표는 그동안 공천제와 관련해 이종걸 당 정치혁신실행위원장, 최재천 전략홍보본부장, 최원식 의원 등과 논의해 이렇게 의견을 모은 것으로 알려졌다.","<김:PER> <대표:CVL>는 그동안 공천제와 관련해 <이종걸:PER> 당 <정치혁신실행위원장:CVL>, <최재천:PER> <전략홍보본부장:CVL>, <최원식:PER> <의원:CVL> 등과 논의해 이렇게 의견을 모은 것으로 알려졌다."
비만 여성은 HPV 바이러스에 감염되면 그렇지 않은 여성보다 심혈관 질환 발생 위험이 1.7배 높았다.,비만 여성은 HPV 바이러스에 감염되면 그렇지 않은 여성보다 심혈관 질환 발생 위험이 <1.7배:QNT> 높았다.
다빈치 SP 로봇수술은 배꼽을 통해 하나의 절개로만 수술하는 단일공 수술 전용 로봇기계로 이화여자대학교 의료원이 국내에서 2번째로 도입했고 이대서울병원 개원 후 이대서울병원에서 운용 중이다.,다빈치 SP 로봇수술은 배꼽을 통해 <하나:QNT>의 절개로만 수술하는 단일공 수술 전용 로봇기계로 <이화여자대학교 의료원:ORG>이 국내에서 <2번째:QNT>로 도입했고 <<이대서울병원:ORG>:ORG> 개원 후 <<이대서울병원:ORG>:ORG>에서 운용 중이다.
그는 ▲출전 선수가 거의 안 바뀌어 놀라운 팀 호흡을 이루게 됐다는 점 ▲한국과의 네 차례 무승부와 사우디·UAE전 승리로 자신감을 얻은 점 등을 '북한 진화'의 이유로 꼽았다.,그는 ▲<출전 선수:CVL>가 거의 안 바뀌어 놀라운 팀 호흡을 이루게 됐다는 점 ▲<한국:ORG>과의 <네 차례:QNT> 무승부와 사우디·UAE전 승리로 자신감을 얻은 점 등을 '<북한:ORG> 진화'의 이유로 꼽았다.
한 장면을 너무 여러 차례 촬영하는 것을 보고 걱정한 김홍파(장기백 역)에게 '별일 아니다.,한 장면을 너무 여러 차례 촬영하는 것을 보고 걱정한 <김홍파:PER>(<장기백:PER> 역)에게 '별일 아니다.
"앞서 헌재는 2004년 집행유예자 등에 대한 선거권 제한 규정에 대해 재판관 8(합헌) 대 1(위헌) 의견으로, 2009년에는 위헌정족수 6명에 모자라는 재판관 5(위헌) 대 3(기각)대 1(각하) 의견으로 합헌 결정했다.","앞서 <헌재:ORG>는 <2004년:DAT> 집행유예자 등에 대한 <선거권:CVL> 제한 규정에 대해 <재판관:CVL> <8:QNT>(합헌) 대 <<1:QNT>:QNT>(위헌) 의견으로, <2009년:DAT>에는 위헌정족수 <6명:QNT>에 모자라는 <재판관:CVL> <5:QNT>(위헌) 대 <3:QNT>(기각)대 <<1:QNT>:QNT>(각하) 의견으로 합헌 결정했다."
"1회 때는 송건호 한겨레신문사 초대 회장이 수상했고, 고 김수환 추기경과 백낙청·강만길 교수 등 독재 시절에 민주화를 위해 헌신했던 여러 인사들이 상을 받았다.","<1회:QNT> 때는 <송건호:PER> <한겨레신문사:ORG> 초대 <회장:CVL>이 수상했고, 고 <김수환:PER> <추기경:CVL>과 <백낙청:PER>·<강만길:PER> <교수:CVL> 등 독재 시절에 민주화를 위해 헌신했던 여러 인사들이 상을 받았다."
혼란을 수습해야 할 유재흥 군단장조차 작전회의에 참석한다는 구실을 붙여 정찰기를 타고 전선을 떴다.,혼란을 수습해야 할 <유재흥:PER> <군단장:CVL>조차 작전회의에 참석한다는 구실을 붙여 정찰기를 타고 전선을 떴다.
곧장 화장실로 달려가 손과 얼굴을 벅벅 씻고 또 씻어낸다.,곧장 화장실로 달려가 손과 얼굴을 벅벅 씻고 또 씻어낸다.
대형 행사가 취소되고 있지만 시험 당일에는 전국에서 모인 13만 명의 불특정 다수가 밀폐된 공간에서 장시간 시험을 치른다.,대형 행사가 취소되고 있지만 시험 당일에는 전국에서 모인 <13만 명:QNT>의 불특정 다수가 밀폐된 공간에서 장시간 시험을 치른다.
안산 추모공원 추진 곳곳에 ‘복병’,안산 추모공원 추진 곳곳에 ‘복병’
[런던 올림픽 D-2]“들뜨지 말고 자신있게… 할리우드 액션 경계1호” 하석주 감독의 값진 조언,[런던 올림픽 <D-2:QNT>]“들뜨지 말고 자신있게… 할리우드 액션 경계<1호:QNT>” <하석주:PER> <감독:CVL>의 값진 조언
"제가 출판사를 나와 어려운 처지에 있을 때 천 교수가 단국대로 직접 불러 <원전으로 읽는 그리스 신화>(아폴로도로스 지음, 2004) 번역 원고를 주셨어요.","제가 출판사를 나와 어려운 처지에 있을 때 <천:PER> <교수:CVL>가 <단국대:ORG>로 직접 불러 <원전으로 읽는 그리스 신화>(아폴로도로스 지음, 2004) 번역 원고를 주셨어요."
특히 검찰은 ‘검붕(檢崩·검찰 붕괴)’이란 말이 나돌 정도로 직격탄을 맞았다.,특히 <<검찰:ORG>:ORG>은 ‘검붕(檢崩·<<검찰:ORG>:ORG> 붕괴)’이란 말이 나돌 정도로 직격탄을 맞았다.
"1990년에는 열 집 중 한 집이 채 안되던(9.0%) 1인가구가 2000년에는 일곱 집 중 한 집꼴(15.5%)로, 이제는 다섯 집 중 한 집꼴(20.2%)로 19년 만에 2배 이상으로 늘어난 것이다.","<1990년:DAT>에는 <열 집:QNT> 중 <한 집:QNT>이 채 안되던(<9.0%:QNT>) <1인:QNT>가구가 <2000년:DAT>에는 <일곱 집:QNT> 중 <한 집:QNT>꼴(<15.5%:QNT>)로, 이제는 <다섯 집:QNT> 중 <한 집:QNT>꼴(<20.2%:QNT>)로 <19년 만:DAT>에 <2배 이상:QNT>으로 늘어난 것이다."
"그런데, 순자는 어떨까?","그런데, <순자:PER>는 어떨까?"
맨유는 2015~16 시즌 자국 리그에서 5위에 그쳐 올 시즌 챔피언스리그에 나서지 못하고 위상이 한 단계 낮은 유로파리그를 치르고 있다.,<맨유:ORG>는 <2015~16 시즌:DAT> 자국 리그에서 <5위:QNT>에 그쳐 <올 시즌:DAT> <챔피언스리그:ORG>에 나서지 못하고 위상이 <한 단계:QNT> 낮은 <유로파리그:ORG>를 치르고 있다.
그린메모리란 데이터 처리량을 늘리면서 전력 소모량은 줄이는 친환경 반도체 기술이다.,그린메모리란 데이터 처리량을 늘리면서 전력 소모량은 줄이는 친환경 반도체 기술이다.
"카다피는 1969년 쿠데타로 집권한 이후 줄곧 정치적 이유로 사하라 이남의 ‘검은 아프리카’ 문명의 위대함을 강조했을 뿐, 고대 그리스 역사가 헤로도토스와 로마 역사가 타키트스도 언급했던 가라만테스 문명에는 거의 관심을 두지 않았던 것으로 알려졌다.","<카다피:PER>는 <1969년:DAT> 쿠데타로 집권한 이후 줄곧 정치적 이유로 사하라 이남의 ‘검은 아프리카’ 문명의 위대함을 강조했을 뿐, <고대:DAT> 그리스 <역사가:CVL> <헤로도토스:PER>와 로마 <역사가:CVL> <타키트스:PER>도 언급했던 <가라만테스 문명:CVL>에는 거의 관심을 두지 않았던 것으로 알려졌다."
넷플릭스의 가파른 성장세에 국내 OTT 사업자들의 위기감도 높아지고 있다.,넷플릭스의 가파른 성장세에 국내 OTT 사업자들의 위기감도 높아지고 있다.
"교장선생님인 아버지를 따라 관사에 살던 주영이는 아기 궁노루들의 엄마가 되기로 마음먹고 삐삐, 삐루, 삐아, 삐애라는 이름까지 정성스레 지어줬다.","<교장선생님:CVL>인 <아버지:CVL>를 따라 관사에 살던 <주영이:PER>는 아기 궁노루들의 <엄마:CVL>가 되기로 마음먹고 <삐삐:PER>, <삐루:PER>, <삐아:PER>, <삐애:PER>라는 이름까지 정성스레 지어줬다."
1966년 마오쩌둥이 일으킨 문화대혁명은 1976년 그가 숨진 뒤 막을 내렸다.,<1966년:DAT> <마오쩌둥:PER>이 일으킨 문화대혁명은 <1976년:DAT> 그가 숨진 뒤 막을 내렸다.
30일 오후 일본 도쿄(東京) 지요다(千代田) 구.,<30일:DAT> 오후 일본 도쿄(東京) 지요다(千代田) 구.
"지난 23일 노무현 전 대통령이 서거한 뒤, 이양뿐 아니라 수많은 여고생들이 시민분향소를 찾았다.","<지난 23일:DAT> <노무현:PER> 전 <대통령:CVL><이:PER> 서거한 뒤, <이:PER>양뿐 아니라 수많은 여고생들<이:PER> 시민분향소를 찾았다."
"작가는 작품 설명에서 ""모란의 아름다움은 전적으로 녹색 잎의 도움에 의존한다.","<작가:CVL>는 작품 설명에서 ""모란의 아름다움은 전적으로 녹색 잎의 도움에 의존한다."
"다만, 노다 야스히코 일본 총리는 체류 기간이 짧아 양자회담을 하지 못한다.","다만, <노다 야스히코:PER> 일본 <총리:CVL>는 체류 기간이 짧아 양자회담을 하지 못한다."
"향후 아시아 지역 인프라 사업이 중국 주도로 흘러가고, 이 과정에서 AIIB의 역할이 확대될 것으로 우리 정부는 판단하고 있다.","향후 아시아 지역 인프라 사업이 중국 주도로 흘러가고, 이 과정에서 <AIIB:ORG>의 역할이 확대될 것으로 우리 <정부:ORG>는 판단하고 있다."
6주가 넘도록 공부를 하지 못해 걱정이 생긴 건 사실이다.,<6주:DAT>가 넘도록 공부를 하지 못해 걱정이 생긴 건 사실이다.
美-캐나다는 민간차원 공략,美-캐나다는 민간차원 공략
검찰은 이들이 북한 노동당 225국에서 직접 지령을 받고 지하당을 조직해 남한 정당 동향 등 각종 정보를 북한에 보고한 것으로 보고 있다.,<검찰:ORG>은 이들이 <북한:ORG> <노동당:ORG> <225국:ORG>에서 직접 지령을 받고 지하당을 조직해 남한 정당 동향 등 각종 정보를 <북한:ORG>에 보고한 것으로 보고 있다.
쑨양은 8일 자유형 1500m 예선을 전체 3위 기록(14분55초11)으로 통과했다.,<쑨양:PER>은 <8일:DAT> <자유형:CVL> <1500m:QNT> 예선을 전체 <3위:QNT> 기록(14분55초11)으로 통과했다.
이렇듯 일루전 아티스트 윤다인과 콜라보레이션 작업을 통해 극 중 ‘알리타’의 모습과 상반된 매력을 확인할 수 있는 ‘내 안의 ’알리타‘를 그리다’ 영상은 예비 관객들의 기대와 관심을 증폭시킨다.,이렇듯 <일루전 아티스트:CVL> <윤다인:PER>과 콜라보레이션 작업을 통해 극 중 ‘<<알리타:PER>:PER>’의 모습과 상반된 매력을 확인할 수 있는 ‘내 안의 ’<<알리타:PER>:PER>‘를 그리다’ 영상은 예비 관객들의 기대와 관심을 증폭시킨다.
의료폐기물은 ▷격리의료폐기물 ▷위해의료폐기물 ▷일반의료폐기물로 분류되는데 이중 감염성이 낮은 일반의료폐기물이 전체의 73%를 차지한다.,의료폐기물은 ▷격리의료폐기물 ▷위해의료폐기물 ▷일반의료폐기물로 분류되는데 이중 감염성이 낮은 일반의료폐기물이 전체의 <73%:QNT>를 차지한다.
"[Rise Up, 충청!/인터뷰]이승훈 청주시장 “청주의 우수 농축산물 알릴 좋은 기회”","[Rise Up, 충청!/인터뷰]<이승훈:PER> <청주시장:CVL> “청주의 우수 농축산물 알릴 좋은 기회”"
"하지만 나폴레옹 황제 시절부터 내려오는 책임감 있는 과학 기술자 양성이란 학교 설립 목표를 존중하기 때문에 전통이 계속 이어지는 것이다.""","하지만 <나폴레옹:PER> 황제 시절부터 내려오는 책임감 있는 과학 <기술자:CVL> 양성이란 학교 설립 목표를 존중하기 때문에 전통이 계속 이어지는 것이다."""
