doc,label
"현재의 300㎞짜리 탄도미사일로는 유사시 북한 후방지역의 미사일 기지나 군수공장, 공군기지 등 주요 전략 목표물을 공격할 수 없기 때문이다.","현재의 <300㎞짜리:QNT> 탄도미사일로는 유사시 <북한:LOC> 후방지역의 미사일 기지나 군수공장, 공군기지 등 주요 전략 목표물을 공격할 수 없기 때문이다."
"평범하게 가정을 꾸리고 사랑하는 아이, 가족과 함께하는 게 너무 감사합니다.”","평범하게 가정을 꾸리고 사랑하는 <아이:CVL>, <가족:CVL>과 함께하는 게 너무 감사합니다.”"
올 시즌에도 새 기록을 하나 만들었다.,올 시즌에도 새 기록을 <하나:QNT> 만들었다.
"첫 시집 ‘틈’을 비롯해 ‘결’, ‘길’, ‘삶’, ‘얼’ 등 제목이 모두 한 글자라 이채롭다.◆3·1운동 기폭제 된 고종 독시(毒弑)","첫 시집 ‘틈’을 비롯해 ‘결’, ‘길’, ‘삶’, ‘얼’ 등 제목이 모두 <한 글자:QNT>라 이채롭다.◆3·1운동 기폭제 된 고종 독시(毒弑)"
문 대통령이 언급한 ‘일부 공공기관에서 드러난 채용비리’는 지난달 5일 <한겨레>의 첫 보도로 공개된 강원랜드의 대규모 특혜채용 사건을 일컫는다.,문 <대통령:CVL>이 언급한 ‘일부 공공기관에서 드러난 채용비리’는 지난달 5일 <한겨레>의 첫 보도로 공개된 강원랜드의 대규모 특혜채용 사건을 일컫는다.
"?류현진·양훈 등 선발투수 5명 평균 나이 22.8세 가장 어려, 외국인 바티스타도 곧 가세","?류현진·양훈 등 <선발투수:CVL> <5명:QNT> 평균 나이 <22.8세:QNT> 가장 어려, 외국인 바티스타도 곧 가세"
현재 일본 사회는 19세기 메이지 유신 이후 140여년만에 새로운 국가진로를 모색하고 새로운 패러다임의 전환을 시도하고 있다.,현재 <일본:LOC> 사회는 19세기 메이지 유신 이후 140여년만에 새로운 국가진로를 모색하고 새로운 패러다임의 전환을 시도하고 있다.
그는 “전립선암 가족력은 전립선암 발병의 명확한 위험인자이고 유전자 검사를 통해 전립선암 발병 고위험군을 찾을 수 있게 됐다”며 “한국인에게 맞는 발병 위험 유전자 검사의 상용화가 필요하다”고 강조했다.,그는 “전립선암 가족력은 전립선암 발병의 명확한 위험인자이고 유전자 검사를 통해 전립선암 발병 고위험군을 찾을 수 있게 됐다”며 “<한국인:CVL>에게 맞는 발병 위험 유전자 검사의 상용화가 필요하다”고 강조했다.
녹차는 과도한 업무와 스트레스로 흡연량이 많은 아빠들에게도 좋다.,<녹차:CVL>는 과도한 업무와 스트레스로 흡연량이 많은 <아빠:CVL>들에게도 좋다.
질본은 특히 홍역 유행지역 중 표준접종 일정 전 만 6〜11개월 영유아에 대해 접종 시기를 앞당길 것을 권고한다.,질본은 특히 홍역 유행지역 중 표준접종 일정 전 <만 6〜11개월:QNT> 영유아에 대해 접종 시기를 앞당길 것을 권고한다.
'환경'을 '녹색성장' 뒤로 돌려 '녹색성장환경비서관'으로 하기로 합의 본 것이다.,'환경'을 '녹색성장' 뒤로 돌려 '녹색성장환경<비서관:CVL>'으로 하기로 합의 본 것이다.
특히 남해 일대 바다에서는 해변까지 접근해 사람을 쏘는 노무라입깃해파리도 발견됐다.,특히 <남해:LOC> 일대 바다에서는 해변까지 접근해 사람을 쏘는 노무라입깃해파리도 발견됐다.
한국영상자료원은 25일 오전 서울 프레스센터에서 ‘일제 강점기 기록영상 공개 언론시사회’를 열고 미공개 기록영상 7편을 공개했다.,한국영상자료원은 25일 오전 <서울:LOC> 프레스센터에서 ‘일제 강점기 기록영상 공개 언론시사회’를 열고 미공개 기록영상 <7편:QNT>을 공개했다.
영국뿐 아니라 프랑스 사우디 알제리 등 30개국에서 몰려 온 외국인 용병들이 이곳에서 훈련받는다.,<영국:LOC>뿐 아니라 <프랑스:LOC> <사우디:LOC> <알제리:LOC> 등 <30개국:QNT>에서 몰려 온 외국인 <용병:CVL>들이 이곳에서 훈련받는다.
에너지캠퍼스 뉘른베르크는 안전하고 효율적이며 지속 가능한 친환경 에너지를 연구해 바이에른州의 에너지기술 및 산업 경쟁력 제고에 크게 기여하고 있다.,에너지캠퍼스 뉘른베르크는 안전하고 효율적이며 지속 가능한 친환경 에너지를 연구해 <바이에른:LOC>州의 에너지기술 및 산업 경쟁력 제고에 크게 기여하고 있다.
"김 시장은 “추모공원이 없어 매년 안산지역 주민 1800여명이 수원과 성남, 벽제의 화장장으로 나가 장례를 치른다”며 “이 과정에서 4일장에 심지어는 300만~600만원의 비용 부담까지 떠안는 시민들의 불편을 외면할 수 없었다”고 말했다.","김 <시장:CVL>은 “추모공원이 없어 매년 <안산:LOC>지역 주민 <1800여명:QNT>이 <수원:LOC>과 <성남:LOC>, <벽제:LOC>의 화장장으로 나가 장례를 치른다”며 “이 과정에서 4일장에 심지어는 <300만~600만원:QNT>의 비용 부담까지 떠안는 시민들의 불편을 외면할 수 없었다”고 말했다."
최 과장은 “미세먼지가 지리적 요인 때문에 어쩔 수 없는 거라면 해결책도 하나밖에 없는 것 아니겠냐”고 했다.,최 <과장:CVL>은 “미세먼지가 지리적 요인 때문에 어쩔 수 없는 거라면 해결책도 하나밖에 없는 것 아니겠냐”고 했다.
"반면 서울, 경기 주민 2000만 명을 위해 일하는 지방의원은 한 명의 도움도 받지 못한다.","반면 <서울:LOC>, <경기:LOC> 주민 <2000만 명:QNT>을 위해 일하는 <지방의원:CVL>은 <한 명:QNT>의 도움도 받지 못한다."
(이상혁)오래한 가수나 밴드들을 보면 10~20주년까진 성대하게 하는데 30~40주년은 일부러라도 잘 안하는 것 같다.,(이상혁)오래한 <가수:CVL>나 밴드들을 보면 <10~20주년:QNT>까진 성대하게 하는데 <30~40주년:QNT>은 일부러라도 잘 안하는 것 같다.
▲ 한국에서의 넷플릭스 포지션…'킹덤' 성적이 좌우,▲ <한국:LOC>에서의 넷플릭스 포지션…'킹덤' 성적이 좌우
ㄱ씨는 민주노총 조사 과정에서 “술에 취해 기억나지 않는다”고 말한 것으로 알려졌다.,ㄱ씨는 민주노총 조사 과정에서 “<술:CVL>에 취해 기억나지 않는다”고 말한 것으로 알려졌다.
"역대 월드컵 대표팀 감독인 히딩크와 아드보카트, 허정무, 김호 감독이 국가대표 감독이라는 자리가 갖는 중압감과 의미를 이야기하는데, 이는 현재 홍 감독의 심리도 일부 대변한다.","역대 월드컵 대표팀 <<<<감독:CVL>:CVL>:CVL>:CVL>인 히딩크와 아드보카트, 허정무, 김호 <<<<감독:CVL>:CVL>:CVL>:CVL>이 <국가대표:CVL> <<<<감독:CVL>:CVL>:CVL>:CVL>이라는 자리가 갖는 중압감과 의미를 이야기하는데, 이는 현재 홍 <<<<감독:CVL>:CVL>:CVL>:CVL>의 심리도 일부 대변한다."
이 대법원장은 1일 서울 서초동 대법원 청사에서 열린 신임 법관 임명식에서 “법관 개개인의 재판 독립을 지켜 나가는 것은 그 누구에게도 미룰 수 없는 우리 법관 모두의 헌법적 책무”라고 말했다.,이 <대법원장:CVL>은 1일 <서울:LOC> <서초동:LOC> 대법원 청사에서 열린 신임 <<<법관:CVL>:CVL>:CVL> 임명식에서 “<<<법관:CVL>:CVL>:CVL> 개개인의 재판 독립을 지켜 나가는 것은 그 누구에게도 미룰 수 없는 우리 <<<법관:CVL>:CVL>:CVL> 모두의 헌법적 책무”라고 말했다.
때 이른 더위 덕분에 '생닭'의 인기가 상종가를 치고 있다.,때 이른 더위 덕분에 '<생닭:CVL>'의 인기가 상종가를 치고 있다.
상용화가 가장 빠를 것으로 기대되는 파이프라인은 T세포치료제인 ‘앱비앤티(EBViNT)’다.,상용화가 가장 빠를 것으로 기대되는 파이프라인은 T세포치료제인 ‘앱비앤티(EBViNT)’다.
약속한 2년을 넘어 3년이 지나가는 지금 처치 교수가 말한 매머드는 아직 나타나지 않았다.,약속한 2년을 넘어 3년이 지나가는 지금 처치 <교수:CVL>가 말한 매머드는 아직 나타나지 않았다.
"한 여권 고위 관계자는 ""(청와대 참모들은) 자기들이 거론하기 어려운 문제인 만큼 당에서 주도적으로 해결해줬으면 하는 분위기""라며 ""홍 대표가 적극적으로 나서는 것도 이런 교감이 있기 때문""이라고 말했다.","한 여권 고위 관계자는 ""(청와대 참모들은) 자기들이 거론하기 어려운 문제인 만큼 당에서 주도적으로 해결해줬으면 하는 분위기""라며 ""홍 <대표:CVL>가 적극적으로 나서는 것도 이런 교감이 있기 때문""이라고 말했다."
문 후보 캠프는 이명박 정권의 실정을 조목조목 제기했다.,문 후보 캠프는 이명박 정권의 실정을 조목조목 제기했다.
최근 소속 팀에서 눈에 띄는 활약을 보여주지 못하고 있기에 실전 감각 저하가 우려되는 상황이다.,최근 소속 팀에서 눈에 띄는 활약을 보여주지 못하고 있기에 실전 감각 저하가 우려되는 상황이다.
개인사업자로 등록해 도급계약을 체결하는 설치·수리 기사들 대부분은 이런 조건과 맞지 않는다.,<개인사업자:CVL>로 등록해 도급계약을 체결하는 설치·수리 기사들 대부분은 이런 조건과 맞지 않는다.
정부는 하루빨리 과감한 결단을 내려야한다.,정부는 하루빨리 과감한 결단을 내려야한다.
고민정·조기영 지음/북하우스·1만5000원,고민정·조기영 지음/북하우스·<1만5000원:QNT>
"부정맥은 심근경색증이나 심장판막증, 심근증 등 심장질환이 원인이 돼 생기는 2차성 부정맥이 많지만, 아무 원인질환이 없는 1차성 부정맥도 드물지 않다.","부정맥은 심근경색증이나 심장판막증, 심근증 등 심장질환이 원인이 돼 생기는 2차성 부정맥이 많지만, 아무 원인질환이 없는 1차성 부정맥도 드물지 않다."
왼쪽 수비수 홍철도 '이영표 이후'의 고민을 그대로 보여줬다.,왼쪽 <수비수:CVL> 홍철도 '이영표 이후'의 고민을 그대로 보여줬다.
미토콘드리아를 표적으로 하는 항산화제를 개발 중인 곳은 미토이뮨테라퓨틱스뿐만이 아니다.,미토콘드리아를 표적으로 하는 항산화제를 개발 중인 곳은 미토이뮨테라퓨틱스뿐만이 아니다.
풍도와 조어도,<풍도:LOC>와 <조어도:LOC>
"기흉은 폐를 둘러싼 흉막강 안에 다양한 이유로 공기가 차 호흡곤란, 가슴통증 등을 호소하는 질환이다.","기흉은 폐를 둘러싼 흉막강 안에 다양한 이유로 공기가 차 호흡곤란, 가슴통증 등을 호소하는 질환이다."
‘그린플러그드 서울’은 이번 2차 라인업의 공개로 10주년의 특별함을 증명했다.,‘그린플러그드 서울’은 이번 <2차:QNT> 라인업의 공개로 <10주년:QNT>의 특별함을 증명했다.
지메르만도 키신도 그에게 경의를 표했다,지메르만도 키신도 그에게 경의를 표했다
"올해는 남미와 아프리카 시장을 개척, 우편물류시스템과 집배원용 PDA 등 관련 기기 수출액이 3000억원에 이를 것입니다.""","올해는 <남미:LOC>와 <아프리카:LOC> 시장을 개척, 우편물류시스템과 <집배원:CVL>용 PDA 등 관련 기기 수출액이 <3000억원:QNT>에 이를 것입니다."""
눈시울을 붉혔던 첫 우승 때와는 달리 이날 승리 이후 환하게 웃은 김지현은 “생각보다 2승이 빨리 찾아왔다.,눈시울을 붉혔던 첫 우승 때와는 달리 이날 승리 이후 환하게 웃은 김지현은 “생각보다 <2승:QNT>이 빨리 찾아왔다.
"그는 ""어떤 금융회사보다 보수적이고 철저해야 할 보험사 AIG가 헤지펀드처럼 운영돼 왔다""고 비판했다.","그는 ""어떤 금융회사보다 보수적이고 철저해야 할 보험사 AIG가 <헤지펀드:CVL>처럼 운영돼 왔다""고 비판했다."
효주는 두 번이나 유괴되어서 많은 이들이 기억하는 사건의 주인공이다.,효주는 <두 번:QNT>이나 유괴되어서 많은 이들이 기억하는 사건의 주인공이다.
마약에만 돈줄을 의존했던 게릴라와 무장단체들은 금광 채굴에 눈을 돌리고 있다.,마약에만 돈줄을 의존했던 게릴라와 무장단체들은 금광 채굴에 눈을 돌리고 있다.
대선 기간 내내 우말라 후보를 위협했던 후지모리 후보는 5일 밤 지지자들에게 “선거 결과에 승복하겠다”고 밝혔다.,대선 기간 내내 우말라 후보를 위협했던 후지모리 후보는 5일 밤 지지자들에게 “선거 결과에 승복하겠다”고 밝혔다.
농심 측은 “올해 5월 과자 가격을 올렸는데 지난해 6월 수준으로 표기하려면 다시 가격을 내려야 하는 상황이어서 논의하고 있다”고 말했다.,농심 측은 “올해 5월 <과자:CVL> 가격을 올렸는데 지난해 6월 수준으로 표기하려면 다시 가격을 내려야 하는 상황이어서 논의하고 있다”고 말했다.
이런 제니하우스의 일련의 교육들이 우리 디자이너들을 업계 최고로 이끌었다.,이런 제니하우스의 일련의 교육들이 우리 <디자이너:CVL>들을 업계 최고로 이끌었다.
“만들고 싶은 책 맘대로 낼 수 있으니 복 많은 편집자죠”,“만들고 싶은 책 맘대로 낼 수 있으니 복 많은 <편집자:CVL>죠”
"식품의약품안전처, 해양수산부, 국민권익위원회, 외교부의 경우 국민이 체감할 수 있는 대표사례를 발굴하는 등의 성과를 나타내 전년 대비 평가 등급이 보통에서 우수로 상승했다.","식품의약품안전처, 해양수산부, 국민권익위원회, 외교부의 경우 국민이 체감할 수 있는 대표사례를 발굴하는 등의 성과를 나타내 전년 대비 평가 등급이 보통에서 우수로 상승했다."
전자약이 잇따라 성공을 거두자 IT(정보기술) 기업들까지 개발경쟁에 뛰어들고 있다.,전자약이 잇따라 성공을 거두자 IT(정보기술) 기업들까지 개발경쟁에 뛰어들고 있다.
장면과 대사 하나 허투루 사용하지 않은 게 장점이다.,장면과 대사 <하나:QNT> 허투루 사용하지 않은 게 장점이다.
"'나쁜 나라', '다이빙벨', '업사이드 다운', '그날, 바다' 등 극장에 걸린 다큐멘터리들이 주로 주목받았다.","'나쁜 나라', '다이빙벨', '업사이드 다운', '그날, 바다' 등 극장에 걸린 다큐멘터리들이 주로 주목받았다."
서랍을 뒤져보니 지난해 등 여러 해 전의 실들이 남아있었다.,서랍을 뒤져보니 지난해 등 여러 해 전의 실들이 남아있었다.
"넷플릭스가 우리 콘텐츠를 창작, 투자할 수 있도록 밀어줘야 한다”고 말했다.","넷플릭스가 우리 콘텐츠를 창작, 투자할 수 있도록 밀어줘야 한다”고 말했다."
두바이위 기자는 “감독이 남자 선수를 때리는 것은 두 번 봤다.,두바이위 <기자:CVL>는 “<감독:CVL>이 남자 <선수:CVL>를 때리는 것은 <두 번:QNT> 봤다.
잠실구장 매진때마다 10억원…KS 입장수입 40억원 넘을까,잠실구장 매진때마다 <10억원:QNT>…KS 입장수입 <40억원:QNT> 넘을까
그는 40여년 동안 수술 3만여건과 논문 300여편의 괄목할 만한 실적으로 소아외과 명의 반열에 올랐다.,그는 40여년 동안 수술 <3만여건:QNT>과 논문 <300여편:QNT>의 괄목할 만한 실적으로 소아외과 <명의:CVL> 반열에 올랐다.
"CJ, 수사 본격화되자 몸 낮추나?… 계열사 일부 방송 프로 결방·연기","CJ, 수사 본격화되자 몸 낮추나?… 계열사 일부 방송 프로 결방·연기"
민노총 등이 서울 도심에 설치한 불법 천막 5개가 2일 강제 철거됐다.,민노총 등이 <서울:LOC> 도심에 설치한 불법 천막 <5개:QNT>가 2일 강제 철거됐다.
"■ 기본을 지키는 게 가장 중요 인사담당자들이 이력서 사진을 중요하게 여기는 이유로 가장 많이 꼽은 것은 ‘지원자의 성격이나 성향 등을 사진으로 어느 정도 추측할 수 있기 때문’(38.6%)이란 답이 가장 많았으나, ‘입사 지원자로서의 최소한의 성의를 보기 위해서’라는 응답도 32.3%나 됐다.","■ 기본을 지키는 게 가장 중요 <인사담당자:CVL>들이 이력서 사진을 중요하게 여기는 이유로 가장 많이 꼽은 것은 ‘지원자의 성격이나 성향 등을 사진으로 어느 정도 추측할 수 있기 때문’(<38.6%:QNT>)이란 답이 가장 많았으나, ‘입사 지원자로서의 최소한의 성의를 보기 위해서’라는 응답도 <32.3%:QNT>나 됐다."
[한겨레] “고구려 고분 방제 협의하자”,[한겨레] “고구려 고분 방제 협의하자”
박지성은 경기 뒤 “2년 전 부상으로 못 뛰어 아쉬웠는데 맨유 유니폼을 입고 한국 팬들 앞에 설 수 있어서 기분 좋았다”고 말했다.,박지성은 경기 뒤 “2년 전 부상으로 못 뛰어 아쉬웠는데 맨유 <유니폼:CVL>을 입고 <한국:LOC> 팬들 앞에 설 수 있어서 기분 좋았다”고 말했다.
다시 연구원으로 계속 일할 수 있는 제도를 도입한다.,다시 <연구원:CVL>으로 계속 일할 수 있는 제도를 도입한다.
그동안 꿈나무 안심학교는 학교가 교실을 열고 아이들을 관리하는 방식으로 이뤄져 왔다.,그동안 꿈나무 안심학교는 학교가 교실을 열고 아이들을 관리하는 방식으로 이뤄져 왔다.
그러나 주노는 '진실을 보는 유리'가 있어 올림포스 산에서도 주피터의 행동을 지켜볼 수 있었다.,그러나 주노는 '진실을 보는 유리'가 있어 <올림포스 산:LOC>에서도 주피터의 행동을 지켜볼 수 있었다.
이는 감축 목표를 정해 제시했던 교토의정서와 대조된다.,이는 감축 목표를 정해 제시했던 교토의정서와 대조된다.
컨디션 안 좋으면 한 달 쉴 수도 있고.,컨디션 안 좋으면 한 달 쉴 수도 있고.
"이들의 주장은 한미 자유무역협정(FTA) 체결은 반미 논리로, 4대강 사업은 환경 파괴 논리로, 노동시장 개혁은 ‘쉬운 해고가 우려된다’며 반대한 세력들과 궤를 같이한다.","이들의 주장은 한미 자유무역협정(FTA) 체결은 반미 논리로, 4대강 사업은 환경 파괴 논리로, 노동시장 개혁은 ‘쉬운 해고가 우려된다’며 반대한 세력들과 궤를 같이한다."
이 교수는 컴퓨터바둑이 인간을 능가하기 위해서는 기존의 이론이 아닌 새 이론이 필요하다고 말했다.,이 <교수:CVL>는 컴퓨터<바둑:CVL>이 인간을 능가하기 위해서는 기존의 이론이 아닌 새 이론이 필요하다고 말했다.
베지는 인공 빛으로 식물을 키우는 수경재배 시스템이다.,베지는 인공 빛으로 식물을 키우는 수경재배 시스템이다.
"또 SNS상에서는 현장 관리 요원의 성희롱·성추행 논란, 경찰 연행 등 여러 루머까지 확산됐지만 사실이 아닌 것으로 밝혀졌다.","또 SNS상에서는 현장 관리 요원의 성희롱·성추행 논란, <경찰:CVL> 연행 등 여러 루머까지 확산됐지만 사실이 아닌 것으로 밝혀졌다."
현재 임용시험에 합격하고도 학교에 발령받지 못하는 대기자가 서울 지역만 851명에 달한다.,현재 임용시험에 합격하고도 학교에 발령받지 못하는 대기자가 <서울:LOC> 지역만 <851명:QNT>에 달한다.
3%대 중반으로 추정되는 잠재성장률에 계속 못 미친다.,<3%대 중반:QNT>으로 추정되는 잠재성장률에 계속 못 미친다.
"같은 전형으로 입학한 선배들과의 멘토링 및 영어회화, 프레젠테이션 교육 등 비교과 학습활동이 중심이 됐다.","같은 전형으로 입학한 선배들과의 멘토링 및 <영어:CVL>회화, 프레젠테이션 교육 등 비교과 학습활동이 중심이 됐다."
김국영은 “세계적인 선수들과 뛸 때도 안 된다는 생각을 하지 않는다.,김국영은 “세계적인 <선수:CVL>들과 뛸 때도 안 된다는 생각을 하지 않는다.
야간에 빛이 심하게 번져보이거나 영구적인 시력 저하 등 부작용이 생길 수 있기 때문이다.,야간에 빛이 심하게 번져보이거나 영구적인 시력 저하 등 부작용이 생길 수 있기 때문이다.
"휠라, 완벽한 부활","휠라, 완벽한 부활"
그러나 협약식은 개최 20여 분을 앞두고 갑자기 취소됐다.,그러나 협약식은 개최 20여 분을 앞두고 갑자기 취소됐다.
하지만 배터리에만 의존하는 기존 방식에 비해 배터리 크기가 5분의 1이면 충분하다.,하지만 배터리에만 의존하는 기존 방식에 비해 배터리 크기가 <5분의 1:QNT>이면 충분하다.
"보고서는 또 전국 가구의 가계소득 지니계수가 2006년 0.338, 2007년 0.344, 2008년 0.348로 계속 증가하는 등 소득 격차가 심화했다고 밝혔다.","보고서는 또 전국 가구의 가계소득 지니계수가 2006년 <0.338:QNT>, 2007년 <0.344:QNT>, 2008년 <0.348:QNT>로 계속 증가하는 등 소득 격차가 심화했다고 밝혔다."
올해부터 2022년까지 5년간 총 1159억원 규모 연구비를 투입해 한국형 스마트시티 데이터 허브 모델을 개발하는 연구사업이다.,올해부터 2022년까지 5년간 <총 1159억원:QNT> 규모 연구비를 투입해 한국형 스마트시티 데이터 허브 모델을 개발하는 연구사업이다.
민주당 서울시장 후보 첫 TV토론,민주당 <서울시장:CVL> 후보 첫 TV토론
"다음달 7일에는 '매그넘 인 파리' 사진전이 진행 중인 예술의 전당에서 U+tv 예술 콘텐츠 체험행사를 진행, 콘텐츠 체험과 도슨트 투어, 프랑스와인 시음, 라이브 공연 등 다채로운 프로그램으로 구성된 ‘뮤지엄나이트’ 행사를 진행할 계획이다.","다음달 7일에는 '매그넘 인 파리' 사진전이 진행 중인 예술의 전당에서 U+tv 예술 콘텐츠 체험행사를 진행, 콘텐츠 체험과 <도슨트:CVL> 투어, <프랑스:LOC><와인:CVL> 시음, 라이브 공연 등 다채로운 프로그램으로 구성된 ‘뮤지엄나이트’ 행사를 진행할 계획이다."
"김=세법 개정안, 그건 철학의 문제다.","김=<세법:CVL> 개정안, 그건 철학의 문제다."
그는 5회 2사 후 박종윤에게 첫 안타를 허용할 때까지 주자를 한 명도 1루에 내보내지 않았다.,그는 5회 2사 후 박종윤에게 첫 안타를 허용할 때까지 주자를 <한 명:QNT>도 1루에 내보내지 않았다.
"“첫째가 그거 해서 뭐하는데, 둘째가 그걸 내가 어떻게 해, 셋째가 그게 될까입니다.","“<첫째:QNT>가 그거 해서 뭐하는데, <둘째:QNT>가 그걸 내가 어떻게 해, <셋째:QNT>가 그게 될까입니다."
‘동헌에 나가 일을 보고 활쏘기를 하였다’는 글이 자주 눈에 띈다.,‘동헌에 나가 일을 보고 활쏘기를 하였다’는 글이 자주 눈에 띈다.
‘폐족’은 노무현 전 대통령의 측근인 안희정 충남지사가 2007년 대선 패배 뒤 “친노라고 표현된 우리는 폐족”이라고 말한 뒤 회자된 표현이다.,‘폐족’은 노무현 전 <대통령:CVL>의 측근인 안희정 <충남지사:CVL>가 2007년 대선 패배 뒤 “친노라고 표현된 우리는 폐족”이라고 말한 뒤 회자된 표현이다.
"드래프트 3순위로 뽑은 김승현이 대박을 터뜨렸고, 두 외국인 선수 마르커스 힉스와 라이언 페리맨이 펄펄 날았다.","드래프트 <3순위:QNT>로 뽑은 김승현이 대박을 터뜨렸고, <두 외국인:QNT> <선수:CVL> 마르커스 힉스와 라이언 페리맨이 펄펄 날았다."
2008년엔 팔꿈치 수술을 받기도 했다.,2008년엔 팔꿈치 수술을 받기도 했다.
"한강에 괴물이 있었고 기차가 눈 속을 달리듯이, ('기생충'은) 출발점 자체가 두 가족이다.","<한강:LOC>에 괴물이 있었고 기차가 눈 속을 달리듯이, ('기생충'은) 출발점 자체가 <두 가족:QNT>이다."
경기도교육청은 '골프 꿈나무 육성' 계획을 세우고 H초등학교 전교생을 대상으로 무료 골프 수업을 실시했다.,경기도교육청은 '<<골프:CVL>:CVL> 꿈나무 육성' 계획을 세우고 H초등학교 전교생을 대상으로 무료 <<골프:CVL>:CVL> 수업을 실시했다.
단원고 2학년 9반 배향매양은 늦둥이 막내딸이었다.,단원고 <2학년:QNT> <9반:QNT> 배향매양은 늦둥이 <막내딸:CVL>이었다.
해당 카메라로 제작된 콘텐츠는 기어VR를 통해 감상할 수 있다.,해당 카메라로 제작된 콘텐츠는 기어VR를 통해 감상할 수 있다.
대형 통신사가 필수설비를 독점하지 못하게 해 케이블TV 설비열세를 극복하며 경쟁을 펼치도록 지원이 필요하다는데 대해서는 두 부처가 공감대를 형성했다는 분석이다.,대형 통신사가 필수설비를 독점하지 못하게 해 케이블TV 설비열세를 극복하며 경쟁을 펼치도록 지원이 필요하다는데 대해서는 <두 부처:QNT>가 공감대를 형성했다는 분석이다.
IS가 코바니 함락을 눈앞에 두자 의회에서 IS에 대한 군사행동 동의안을 통과시킨 터키는 군사 개입을 서두르고 있다.,IS가 <코바니:LOC> 함락을 눈앞에 두자 의회에서 IS에 대한 군사행동 동의안을 통과시킨 터키는 군사 개입을 서두르고 있다.
"그러나 김 주석이 갑작스럽게 숨지면서 정상회담은 무산됐고, 이어 김일성 주석에 대한 조문 문제가 불거지자 김영삼 정부는 이를 이른바 ‘주사파 색출’의 계기로 삼는 등 대대적인 공안정국을 조성하면서 남북관계는 돌아올 수 없는 길을 건너게 된다.","그러나 김 <<주석:CVL>:CVL>이 갑작스럽게 숨지면서 정상회담은 무산됐고, 이어 김일성 <<주석:CVL>:CVL>에 대한 조문 문제가 불거지자 김영삼 정부는 이를 이른바 ‘주사파 색출’의 계기로 삼는 등 대대적인 공안정국을 조성하면서 남북관계는 돌아올 수 없는 길을 건너게 된다."
"기업 이전 컨설팅업체 신우PMC 신지민 대표는 ""2000년대 초 IT 붐 당시 테헤란로의 공실률(空室率)은 1% 이하였는데, 버블이 꺼지면서 역삼동에 있다가 2005년 경기도 성남으로 사옥을 옮긴 네이버처럼 회사들이 이전 러시를 이뤘다""고 말했다.","기업 이전 컨설팅업체 신우PMC 신지민 <대표:CVL>는 ""2000년대 초 IT 붐 당시 테헤란로의 공실률(空室率)은 <1% 이하:QNT>였는데, 버블이 꺼지면서 <역삼동:LOC>에 있다가 2005년 <경기도:LOC> <성남:LOC>으로 사옥을 옮긴 네이버처럼 회사들이 이전 러시를 이뤘다""고 말했다."
―40여년간 수많은 아이를 수술하고 진료했다.,―40여년간 수많은 아이를 수술하고 진료했다.
여기에 인건비 등을 고려하면 1사당 운영비는 연간 2500억원에 이른다.,여기에 인건비 등을 고려하면 <1사당:QNT> 운영비는 연간 <2500억원:QNT>에 이른다.
서울 도시재생 사업을 총괄하는 ‘서울시 도시재생지원센터’가 문을 열었다.,<서울:LOC> 도시재생 사업을 총괄하는 ‘<서울:LOC>시 도시재생지원센터’가 문을 열었다.
또 그들의 자녀 역시 유병률이 최고 89배나 되는 것으로 나타났다.,또 그들의 <자녀:CVL> 역시 유병률이 최고 <89배:QNT>나 되는 것으로 나타났다.
"지나친 음주, 정자도 “피곤해”","지나친 음주, 정자도 “피곤해”"
중국 인민해방군 현역 공군 소장이 핵실험 등 도발을 계속하는 북한에 대해 홍콩 언론 인터뷰에서 “배은망덕하며 절대 용납할 수 없다”고 비판했다.,중국 인민해방군 현역 공군 <소장:CVL>이 핵실험 등 도발을 계속하는 <북한:LOC>에 대해 <홍콩:LOC> 언론 인터뷰에서 “배은망덕하며 절대 용납할 수 없다”고 비판했다.
방탄소년단은 유튜브 채널 ‘방탄티브이’(BANGTANTV)를 2012년 12월 16일 개설했다.,방탄소년단은 유튜브 채널 ‘방탄티브이’(BANGTANTV)를 2012년 12월 16일 개설했다.
누리꾼들은 엉덩이 속살까지 훤히 드러내며 19금 판정을 받은 스텔라의 뮤직비디오에 대해 ‘걸그룹 노출 경쟁의 끝판왕’이라는 평가와 함께 의견이 분분하다.,누리꾼들은 엉덩이 속살까지 훤히 드러내며 <19:QNT>금 판정을 받은 스텔라의 뮤직비디오에 대해 ‘걸그룹 노출 경쟁의 끝판왕’이라는 평가와 함께 의견이 분분하다.
지역주의 때문에 고속철도 노선이 심각하게 왜곡됐다”고 지적했다.,지역주의 때문에 고속철도 노선이 심각하게 왜곡됐다”고 지적했다.
세종로공원은 지난 6개월간의 리모델링을 거쳐 다음달 초 문을 연다.,<세종로공원:LOC>은 지난 6개월간의 리모델링을 거쳐 다음달 초 문을 연다.
